1,0,0,-0.001041667,0.042279412,-0.002083333,0.044117647,-0.002083333,0.080882353,-0.011458333,0.112132353,-0.025,0.141544118,-0.0625,0.174632353,-0.078125,0.1875,-0.091666667,0.191176471,-0.10625,0.191176471,-0.109375,0.189338235,-0.119791667,0.181985294,-0.129166667,0.172794118,-0.138541667,0.159926471,-0.142708333,0.126838235,-0.134375,0.097426471,-0.128125,0.069852941,-0.129166667,0.0625,-0.113541667,0.044117647,-0.089583333,0.023897059,-0.080208333,0.003676471,-0.047916667,-0.001838235,-0.009375,0.001838235,-0.001041667,0.029411765,0,0.055147059,-0.001041667,0.058823529,0,0.082720588,-0.00625,0.104779412,-0.013541667,0.130514706,-0.030208333,0.145220588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0.009375,0.020220588,0.014583333,0.042279412,0.015625,0.042279412,0.015625,0.044117647,0.017708333,0.042279412,0.015625,0.038602941,0.014583333,0.036764706,0.0125,0.040441176,0.009375,0.040441176,0.001041667,0.056985294,-0.002083333,0.0625,0,0.060661765,-0.002083333,0.064338235,-0.00625,0.0625,-0.008333333,0.060661765,-0.00625,0.058823529,-0.001041667,0.051470588,0.011458333,0.038602941,0.017708333,0.034926471,0.017708333,0.036764706,0.026041667,0.040441176,0.033333333,0.044117647,0.040625,0.045955882,0.04375,0.058823529,0.046875,0.077205882,0.044791667,0.106617647,0.044791667,0.126838235,0.034375,0.141544118,0.021875,0.161764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0.003125,0.012867647,0.00625,0.03125,0.004166667,0.060661765,0.004166667,0.080882353,-0.00625,0.095588235,-0.01875,0.115808824,-0.033333333,0.136029412,-0.046875,0.139705882,-0.064583333,0.132352941,-0.084375,0.097426471,-0.088541667,0.099264706,-0.09375,0.077205882,-0.092708333,0.0625,-0.092708333,0.033088235,-0.0875,0.012867647,-0.08125,-0.007352941,-0.069791667,-0.029411765,-0.041666667,-0.036764706,-0.039583333,-0.036764706,-0.027083333,-0.023897059,-0.017708333,-0.014705882,-0.015625,-0.001838235,-0.011458333,0.012867647,-0.0125,0.029411765,-0.014583333,0.036764706,-0.01875,0.045955882,-0.021875,0.056985294,-0.03125,0.0625,-0.045833333,0.064338235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0.004166667,-0.014705882,0.007291667,-0.020220588,0.004166667,-0.022058824,0.002083333,-0.022058824,0.002083333,-0.018382353,0.001041667,-0.014705882,0,-0.009191176,-0.003125,-0.007352941,-0.00625,-0.007352941,-0.009375,-0.001838235,-0.016666667,0,-0.023958333,-0.003676471,-0.033333333,-0.003676471,-0.04375,-0.007352941,-0.05,-0.012867647,-0.052083333,-0.018382353,-0.058333333,-0.034926471,-0.054166667,-0.036764706,-0.05,-0.040441176,-0.040625,-0.045955882,-0.030208333,-0.044117647,-0.01875,-0.042279412,-0.011458333,-0.034926471,-0.00625,-0.022058824,-0.005208333,-0.011029412,-0.005208333,-0.003676471,-0.007291667,0.003676471,-0.002083333,0.029411765,-0.008333333,0.044117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0.011458333,0.001838235,0.01875,0.009191176,0.023958333,0.022058824,0.025,0.033088235,0.025,0.040441176,0.022916667,0.047794118,0.028125,0.073529412,0.021875,0.088235294,0.017708333,0.106617647,-0.007291667,0.15625,-0.028125,0.185661765,-0.045833333,0.196691176,-0.055208333,0.204044118,-0.06875,0.209558824,-0.08125,0.194852941,-0.097916667,0.180147059,-0.10625,0.165441176,-0.1125,0.147058824,-0.1125,0.125,-0.109375,0.102941176,-0.094791667,0.080882353,-0.08125,0.053308824,-0.065625,0.042279412,-0.039583333,0.038602941,-0.022916667,0.038602941,-0.00625,0.051470588,0.00625,0.060661765,0.016666667,0.077205882,0.020833333,0.097426471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0.003125,-0.022058824,0.017708333,-0.044117647,0.03125,-0.071691176,0.046875,-0.082720588,0.072916667,-0.086397059,0.089583333,-0.086397059,0.10625,-0.073529412,0.11875,-0.064338235,0.129166667,-0.047794118,0.133333333,-0.027573529,0.133333333,-0.012867647,0.129166667,0.007352941,0.116666667,0.018382353,0.10625,0.025735294,0.092708333,0.020220588,0.079166667,0.022058824,0.058333333,0.018382353,0.048958333,0.007352941,0.042708333,-0.005514706,0.04375,-0.018382353,0.05,-0.03125,0.057291667,-0.049632353,0.0625,-0.069852941,0.080208333,-0.082720588,0.084375,-0.09375,0.1,-0.104779412,0.117708333,-0.108455882,0.130208333,-0.101102941,0.142708333,-0.090073529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0.00625,-0.012867647,0.013541667,-0.03125,0.01875,-0.051470588,0.036458333,-0.064338235,0.040625,-0.075367647,0.05625,-0.086397059,0.073958333,-0.090073529,0.086458333,-0.082720588,0.098958333,-0.071691176,0.10625,-0.060661765,0.109375,-0.023897059,0.110416667,-0.001838235,0.103125,0.012867647,0.094791667,0.03125,0.086458333,0.034926471,0.077083333,0.038602941,0.063541667,0.038602941,0.058333333,0.022058824,0.051041667,0.012867647,0.051041667,0.003676471,0.054166667,-0.012867647,0.054166667,-0.034926471,0.063541667,-0.034926471,0.075,-0.049632353,0.086458333,-0.0625,0.1,-0.056985294,0.108333333,-0.056985294,0.119791667,-0.049632353,0.123958333,-0.038602941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,-0.005208333,-0.016544118,-0.0125,-0.025735294,-0.0125,-0.034926471,-0.009375,-0.051470588,-0.009375,-0.073529412,0,-0.073529412,0.011458333,-0.088235294,0.022916667,-0.101102941,0.036458333,-0.095588235,0.044791667,-0.095588235,0.05625,-0.088235294,0.060416667,-0.077205882,0.061458333,-0.056985294,0.055208333,-0.034926471,0.047916667,-0.009191176,0.035416667,0.009191176,0.01875,0.016544118,0.001041667,0.025735294,-0.008333333,0.020220588,-0.019791667,0.012867647,-0.027083333,0,-0.03125,-0.016544118,-0.035416667,-0.023897059,-0.038541667,-0.03125,-0.039583333,-0.044117647,-0.039583333,-0.051470588,-0.0375,-0.071691176,-0.034375,-0.080882353,-0.030208333,-0.079044118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,-0.007352941,0.002083333,-0.027573529,0.005208333,-0.036764706,0.009375,-0.034926471,0.008333333,-0.025735294,0,0.001838235,-0.011458333,0.012867647,-0.021875,0.027573529,-0.0375,0.038602941,-0.046875,0.047794118,-0.0625,0.060661765,-0.078125,0.079044118,-0.098958333,0.086397059,-0.114583333,0.091911765,-0.125,0.099264706,-0.136458333,0.084558824,-0.138541667,0.077205882,-0.141666667,0.068014706,-0.144791667,0.060661765,-0.146875,0.042279412,-0.140625,0.027573529,-0.130208333,0.018382353,-0.114583333,0.012867647,-0.1,0.001838235,-0.084375,-0.001838235,-0.070833333,-0.003676471,-0.064583333,0.005514706,-0.055208333,0.018382353,-0.054166667,0.03125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0.010416667,-0.009191176,0.026041667,-0.014705882,0.040625,-0.025735294,0.05625,-0.029411765,0.069791667,-0.03125,0.076041667,-0.022058824,0.085416667,-0.009191176,0.086458333,0.003676471,0.085416667,0.033088235,0.069791667,0.075367647,0.059375,0.090073529,0.045833333,0.101102941,0.030208333,0.104779412,0.016666667,0.110294118,0.007291667,0.113970588,-0.00625,0.104779412,-0.0125,0.099264706,-0.022916667,0.091911765,-0.03125,0.080882353,-0.035416667,0.066176471,-0.036458333,0.051470588,-0.036458333,0.044117647,-0.03125,0.023897059,-0.023958333,0.007352941,-0.017708333,-0.007352941,-0.008333333,-0.011029412,-0.002083333,-0.014705882,0.003125,-0.009191176,0.011458333,0.005514706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,-0.001041667,-0.014705882,-0.001041667,-0.022058824,0.004166667,-0.042279412,0.011458333,-0.058823529,0.017708333,-0.073529412,0.027083333,-0.077205882,0.033333333,-0.080882353,0.038541667,-0.075367647,0.046875,-0.060661765,0.046875,-0.044117647,0.040625,-0.018382353,0.03125,-0.003676471,0.01875,0.012867647,-0.001041667,0.018382353,-0.0125,0.027573529,-0.025,0.03125,-0.036458333,0.029411765,-0.05,0.023897059,-0.05625,0.022058824,-0.063541667,0.011029412,-0.063541667,-0.001838235,-0.0625,-0.011029412,-0.059375,-0.029411765,-0.052083333,-0.036764706,-0.047916667,-0.047794118,-0.0375,-0.045955882,-0.030208333,-0.053308824,-0.022916667,-0.051470588,-0.019791667,-0.047794118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0.007291667,0.001838235,0.010416667,0.005514706,0.013541667,0.009191176,0.009375,0.038602941,0,0.056985294,-0.005208333,0.068014706,-0.015625,0.079044118,-0.029166667,0.084558824,-0.039583333,0.088235294,-0.05,0.088235294,-0.057291667,0.084558824,-0.059375,0.088235294,-0.063541667,0.091911765,-0.066666667,0.084558824,-0.064583333,0.079044118,-0.059375,0.075367647,-0.051041667,0.073529412,-0.047916667,0.068014706,-0.04375,0.069852941,-0.040625,0.064338235,-0.034375,0.0625,-0.028125,0.064338235,-0.020833333,0.055147059,-0.0125,0.051470588,-0.005208333,0.049632353,0.004166667,0.047794118,0.007291667,0.047794118,0.016666667,0.047794118,0.022916667,0.047794118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0.009375,-0.001838235,0.0125,-0.001838235,0.021875,-0.001838235,0.028125,-0.001838235,0.042708333,0.003676471,0.075,0.009191176,0.095833333,0.025735294,0.108333333,0.03125,0.1125,0.034926471,0.111458333,0.040441176,0.10625,0.045955882,0.102083333,0.053308824,0.095833333,0.055147059,0.089583333,0.058823529,0.083333333,0.055147059,0.08125,0.055147059,0.077083333,0.056985294,0.077083333,0.049632353,0.078125,0.045955882,0.076041667,0.042279412,0.084375,0.038602941,0.096875,0.027573529,0.111458333,0.016544118,0.128125,0.011029412,0.148958333,0.003676471,0.167708333,0.005514706,0.184375,0.011029412,0.194791667,0.014705882,0.207291667,0.03125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0.008333333,-0.003676471,0.020833333,-0.014705882,0.035416667,-0.025735294,0.052083333,-0.03125,0.072916667,-0.038602941,0.091666667,-0.036764706,0.108333333,-0.03125,0.11875,-0.027573529,0.13125,-0.011029412,0.140625,0.003676471,0.148958333,0.051470588,0.145833333,0.058823529,0.141666667,0.0625,0.136458333,0.066176471,0.132291667,0.071691176,0.132291667,0.071691176,0.13125,0.069852941,0.134375,0.066176471,0.138541667,0.060661765,0.140625,0.053308824,0.146875,0.049632353,0.154166667,0.038602941,0.165625,0.025735294,0.178125,0.012867647,0.19375,0.016544118,0.208333333,0.012867647,0.227083333,0.014705882,0.244791667,0.018382353,0.260416667,0.025735294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0.00625,-0.003676471,0.013541667,-0.014705882,0.025,-0.027573529,0.0375,-0.040441176,0.053125,-0.036764706,0.067708333,-0.040441176,0.086458333,-0.038602941,0.104166667,-0.034926471,0.119791667,-0.027573529,0.13125,-0.012867647,0.126041667,0.051470588,0.1125,0.073529412,0.098958333,0.082720588,0.089583333,0.095588235,0.082291667,0.091911765,0.083333333,0.091911765,0.090625,0.079044118,0.097916667,0.066176471,0.103125,0.051470588,0.117708333,0.042279412,0.135416667,0.022058824,0.148958333,0.003676471,0.159375,-0.003676471,0.176041667,-0.005514706,0.191666667,-0.014705882,0.208333333,-0.012867647,0.21875,-0.009191176,0.226041667,-0.003676471,0.229166667,0.011029412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
